Project,URL,Smell Type,Smell,Namespace,Class,File,Method,File Path,Line Count
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,OnPaint,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,CreateRoundedRectangle,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,CaptureForm,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\CaptureForm.cs,1198
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,LanguageDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\LanguageDialog.cs,104
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,RegisterInternalDestinations,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,HandleDataTransport,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,OnIconSizeChanged,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,ContextMenuOpening,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,ContextMenuOpening,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,ContextMenuOpening,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,ContextMenuOpening,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,ContextMenuOpening,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,ContextMenuOpening,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,ContextMenuOpening,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
