File,Smell
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\HttpContextSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\HttpPollySetup.cs,"['Unutilized Abstraction', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\HttpRuntimeCache.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\IpPolicyRateLimitSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\JobSetup.cs,"['Unutilized Abstraction', 'Long Statement']"
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\JobSetup_HostedService.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\KafkaSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\MiniProfilerSetup.cs,"['Unutilized Abstraction', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\NacosSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\RabbitMQSetup.cs,"['Unutilized Abstraction', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\RedisInitMqSetup.cs,"['Unutilized Abstraction', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\SqlsugarSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\SwaggerSetup.cs,"['Unutilized Abstraction', 'Unnecessary Abstraction', 'Unutilized Abstraction', 'Long Statement']"
DesigniteProjects\Blog.Core\Blog.Core.Extensions\ServiceExtensions\UiFilesZipSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Gateway\Controllers\UserController.cs,"['Unutilized Abstraction', 'Unnecessary Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Gateway\Extensions\CustomOcelotSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Gateway\Extensions\CustomResultHandler.cs,"['Long Statement', 'Long Statement', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Gateway\Extensions\CustomSwaggerSetup.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Gateway\Helper\CustomJwtTokenAuthMiddleware.cs,"['Unnecessary Abstraction', 'Complex Method', 'Long Statement', 'Long Statement', 'Empty Catch Block', 'Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Gateway\Startup.cs,['Long Statement']
DesigniteProjects\Blog.Core\Blog.Core.IServices\BASE\IBaseServices.cs,"['Wide Hierarchy', 'Long Parameter List', 'Insufficient Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.IServices\IAccessTrendLogServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\IDepartmentServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\IModuleServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\IOperateLogServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\IPermissionServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\ISplitDemoServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\ITasksLogServices.cs,['Long Parameter List']
DesigniteProjects\Blog.Core\Blog.Core.IServices\ITasksQzServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatCompanyServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatPushLogServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.IServices\IWeChatSubServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ApiResponse.cs,"['Unutilized Abstraction', 'Deficient Encapsulation', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Missing Default']"
DesigniteProjects\Blog.Core\Blog.Core.Model\CustomEnums\AuthorityScopeEnum.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\IDS4DbModels\ApplicationRole.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\IDS4DbModels\ApplicationUser.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Love.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\MessageModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\AccessTrendLog.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\Advertisement.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\BlogArticle.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\Department.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\GblLogAudit.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\Guestbook.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\OperateLog.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\PasswordLib.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\Permission.cs,"['Duplicate Abstraction', 'Duplicate Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\Role.cs,['Duplicate Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RoleModulePermission.cs,['Duplicate Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\DepartmentRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\ModulesRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\PermissionRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\RoleModulePermissionRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\RootEntityTkey.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\TopicDetailRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\UserRoleRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\RootTkey\sysUserInfoRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\SplitDemo.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\TasksLog.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\TasksQz.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\TestModels.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\Topic.cs,['Cyclically-dependent Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\WeChatCompany.cs,"['Duplicate Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\WeChatConfig.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\WeChatPushLog.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\WeChatQR.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\WeChatSub.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\Models\WeChatUploadFile.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\PaginationModel.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ResponseEnum.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\TableModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\AdvertisementViewModels.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\BlogViewModels.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\EnumDemoDto.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\GuestbookViewModels.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\LoginInfoViewModels.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\ModuleViewModels.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayModel.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayNeedModel.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayRefundNeedModel.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayRefundReturnModel.cs,"['Unutilized Abstraction', 'Duplicate Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayRefundReturnOrderInfoModel.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayRefundReturnResultModel.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayResultModel.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\PayReturnResultModel.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\QuartzReflectionViewModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\RootTKey\SysUserInfoDtoRoot.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\ServerViewModel.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\SidebarMenuViewModel.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\SysUserInfoDto.cs,"['Unutilized Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TaskInfoDto.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpGetDto.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TestRestSharpPostDto.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TokenInfoViewModel.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\TopgbViewModels.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\UploadFileDto.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatApiDto.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDataOpenIDDto.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatCardMsgDetailDto.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatMenuButtonDto.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatMenuDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatOpenIDsDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgDetailDto.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgDto.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushCardMsgValueColorDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushLinkMsgContentDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushPictureContentDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushTestDto.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushTextContentDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVideoContentDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatPushVoiceContentDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRActionInfoDto.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatQRDto.cs,"['Unnecessary Abstraction', 'Unutilized Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatResponseUserInfo.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatTemplateList.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfo.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatUserInfoOpenID.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatValidDto.cs,"['Unnecessary Abstraction', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Model\ViewModels\WeChatXMLDto.cs,['Broken Modularization']
DesigniteProjects\Blog.Core\Blog.Core.Repository\BASE\BaseRepository.cs,"['Long Parameter List', 'Long Parameter List', 'Long Parameter List', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Insufficient Modularization', 'Insufficient Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Repository\BASE\IBaseRepository.cs,"['Long Parameter List', 'Long Parameter List', 'Long Parameter List', 'Insufficient Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Repository\RoleModulePermissionRepository.cs,"['Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\AppSettingsFileNameConfig.cs,"['Deficient Encapsulation', 'Deficient Encapsulation']"
DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Formatters\LogConfigRootDTO.cs,"['Unnecessary Abstraction', 'Unnecessary Abstraction']"
DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Formatters\LogstashJsonFormatter.cs,"['Complex Method', 'Long Statement', 'Long Statement']"
DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\NetworkLoggerConfigurationExtensions.cs,"['Unutilized Abstraction', 'Long Statement', 'Long Statement']"
DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Sinks\TCP\TCPSocketWriter.cs,"['Empty Catch Block', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Serilog.Es\Sinks\UDP\UDPSink.cs,['Unutilized Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\AccessTrendLogServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\BASE\BaseServices.cs,"['Long Parameter List', 'Insufficient Modularization', 'Insufficient Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Services\BlogArticleServices.cs,"['Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Services\DepartmentServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\GuestbookServices.cs,"['Duplicate Abstraction', 'Rebellious Hierarchy', 'Long Parameter List']"
DesigniteProjects\Blog.Core\Blog.Core.Services\ModuleServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\OperateLogServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\PayServices.cs,"['Duplicate Abstraction', 'Duplicate Abstraction', 'Long Method', 'Long Method', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Services\PermissionServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\TasksLogServices.cs,"['Long Parameter List', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement']"
DesigniteProjects\Blog.Core\Blog.Core.Services\TasksQzServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatConfigServices.cs,"['Feature Envy', 'Long Method', 'Complex Method', 'Complex Method', 'Complex Method', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Long Statement', 'Magic Number', 'Insufficient Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatPushLogServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Services\WeChatSubServices.cs,['Unnecessary Abstraction']
DesigniteProjects\Blog.Core\Blog.Core.Tasks\HostedService\Job1TimedService.cs,"['Unutilized Abstraction', 'Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Tasks\HostedService\Job2TimedService.cs,"['Unutilized Abstraction', 'Magic Number', 'Magic Number', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\JobBase.cs,"['Deficient Encapsulation', 'Long Statement']"
DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_AccessTrendLog_Quartz.cs,"['Feature Envy', 'Broken Hierarchy', 'Long Statement', 'Long Statement', 'Empty Catch Block', 'Magic Number', 'Magic Number', 'Broken Modularization']"
DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_Blogs_Quartz.cs,"['Broken Hierarchy', 'Long Parameter List']"
DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_OperateLog_Quartz.cs,"['Broken Hierarchy', 'Long Statement', 'Magic Number']"
DesigniteProjects\Blog.Core\Blog.Core.Tasks\QuartzNet\Jobs\Job_URL_Quartz.cs,['Broken Hierarchy']
