Project Name,File Path,Line Count
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\obj\Debug\net5.0-windows10.0.17763.0\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\obj\Debug\net6.0-windows10.0.17763.0\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\obj\Debug\net6.0-windows10.0.17763.0\win10-x64\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\obj\Debug\net8.0-windows10.0.17763.0\win-x64\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\obj\Debug\netcoreapp3.1\.NETCoreApp,Version=v3.1.AssemblyAttributes.cs",4
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\Properties\AssemblyInfo.cs,8
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\SettingsGroup.cs,7
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\SettingsInfo.cs,4540
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\SettingsManager.cs,344
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\SettingsName.cs,32
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\SettingsViewInfo.cs,27
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Settings\SettingsViewManager.cs,71
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\obj\Debug\net5.0-windows\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\obj\Debug\net5.0-windows10.0.17763.0\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\obj\Debug\net6.0-windows10.0.17763.0\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\obj\Debug\net6.0-windows10.0.17763.0\win10-x64\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\obj\Debug\net8.0-windows10.0.17763.0\win-x64\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\obj\Debug\netcoreapp3.1\.NETCoreApp,Version=v3.1.AssemblyAttributes.cs",4
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\Properties\AssemblyInfo.cs,8
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\UpdateAvailableArgs.cs,24
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Update\Updater.cs,105
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\BindingProxy.cs,20
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\obj\Debug\net5.0-windows\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\obj\Debug\net5.0-windows10.0.17763.0\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\obj\Debug\net6.0-windows10.0.17763.0\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\obj\Debug\net6.0-windows10.0.17763.0\win10-x64\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\obj\Debug\net8.0-windows10.0.17763.0\win-x64\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\obj\Debug\netcoreapp3.1\.NETCoreApp,Version=v3.1.AssemblyAttributes.cs",4
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\PasswordBoxBindingBehavior.cs,38
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities.WPF\Properties\AssemblyInfo.cs,8
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\ArrayHelper.cs,24
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\AutoRefreshTime.cs,46
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\AutoRefreshTimeInfo.cs,36
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\ByteHelper.cs,21
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\ClipboardHelper.cs,29
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\CryptoHelper.cs,63
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\CustomCommand.cs,16
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\CustomCommandInfo.cs,70
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DateTimeHelper.cs,29
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DirectoryHelper.cs,19
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DNSClient.cs,201
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DNSClientHelper.cs,47
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DNSClientNotConfiguredException.cs,24
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DNSClientResult.cs,61
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DNSClientResultIPAddress.cs,44
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DNSClientResultString.cs,42
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\DNSClientSettings.cs,26
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\ExternalProcessStarter.cs,45
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\FileSizeConverter.cs,77
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\HotKeys.cs,97
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\IPAddressComparer.cs,21
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\IPAddressHelper.cs,40
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\ListHelper.cs,34
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\LvlChartsDefaultInfo.cs,15
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\MACAddressHelper.cs,89
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\NativeMethods.cs,89
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\.NETFramework,Version=v4.5.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\net5.0-windows\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\net5.0-windows10.0.17763.0\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\net6.0-windows10.0.17763.0\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\net6.0-windows10.0.17763.0\win10-x64\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\net8.0-windows10.0.17763.0\win-x64\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\obj\Debug\netcoreapp3.1\.NETCoreApp,Version=v3.1.AssemblyAttributes.cs",4
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\PortRangeHelper.cs,32
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\PowerShellHelper.cs,37
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\Properties\AssemblyInfo.cs,8
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\PropertyChangedBase.cs,14
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\RegexHelper.cs,114
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\RelayCommand.cs,49
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\SecureStringHelper.cs,36
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\SingleInstance.cs,18
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\SingletonBase.cs,24
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\SNMPOIDHelper.cs,26
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\StringHelper.cs,16
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\SubnetmaskHelper.cs,5
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\TimestampHelper.cs,11
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\TimeUnit.cs,27
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Utilities\VisualTreeHelper.cs,22
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\AWSRegionExistsValidator.cs,20
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\BaudValidator.cs,31
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\ContainsTextValidator.cs,16
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\DirectoryPathWithEnvironmentVariablesValidator.cs,31
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\DomainValidator.cs,20
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\EmptyOrAWSRegionExistsValidator.cs,23
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\EmptyOrFileExistsValidator.cs,19
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\EmptyOrIPv4AddressValidator.cs,20
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\EmptyOrPortRangeValidator.cs,52
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\EmptyOrWindowsDomainValidator.cs,26
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\EmptyValidator.cs,15
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\FileExistsValidator.cs,16
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\FileNameValidator.cs,31
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\FilePathValidator.cs,28
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\FolderInPathExistsValidator.cs,28
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\GroupNameValidator.cs,19
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\HttpAndHttpsUriValidator.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\Int32Validator.cs,15
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPAddressOrHostnameAsRangeValidator.cs,33
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPAddressOrHostnameValidator.cs,32
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPv4AddressValidator.cs,22
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPv4IPv6SubnetmaskOrCIDRValidator.cs,29
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPv4IPv6SubnetValidator.cs,32
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPv4SubnetmaskOrCIDRValidator.cs,28
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPv4SubnetValidator.cs,26
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IPv6AddressValidator.cs,22
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IsNameUnique.cs,19
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\IsNameUniqueDependencyObjectWrapper.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\MACAddressValidator.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\MultipleHostsRangeValidator.cs,95
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\MultipleIPAddressesValidator.cs,27
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\NoSpacesValidator.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\NotEndWithSemicolonValidator.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\NumberValidator.cs,17
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\obj\Debug\.NETFramework,Version=v4.7.2.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\obj\Debug\net5.0-windows\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\obj\Debug\net5.0-windows10.0.17763.0\.NETCoreApp,Version=v5.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\obj\Debug\net6.0-windows10.0.17763.0\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\obj\Debug\net6.0-windows10.0.17763.0\win10-x64\.NETCoreApp,Version=v6.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\obj\Debug\net8.0-windows10.0.17763.0\win-x64\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs",4
NETworkManager,"C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\obj\Debug\netcoreapp3.1\.NETCoreApp,Version=v3.1.AssemblyAttributes.cs",4
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\PortRangeValidator.cs,49
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\PortValidator.cs,19
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\PowerShellPathValidator.cs,19
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\ProfileFileUniqueValidator.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\Properties\AssemblyInfo.cs,8
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\PuTTYPathValidator.cs,19
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\RemoteDesktopHostnameAndPortValidator.cs,31
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\ServerDependencyObjectWrapper.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\ServerValidator.cs,38
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\SNMPOIDDependencyObjectWrapper.cs,17
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\SNMPOIDValidator.cs,28
NETworkManager,C:\Users\AT09490\Documents\CodeSmells\data\StudyCodeSmells\ProcessedData\RQ3\Clone\NETworkManager\Source\NETworkManager.Validators\SubnetmaskValidator.cs,17
