Project,File Path,Line Count
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimPercent.cs,34
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimPercentMode.cs,19
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\DimView.cs,56
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\LayoutEventArgs.cs,12
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\Pos.cs,405
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosAbsolute.cs,25
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosAlign.cs,214
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosAnchorEnd.cs,62
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosCenter.cs,21
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosCombine.cs,72
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosFunc.cs,14
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosPercent.cs,25
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\PosView.cs,53
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\Side.cs,30
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Layout\SizeChangedEventArgs.cs,15
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Navigation\FocusEventArgs.cs,23
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Navigation\TabBehavior.cs,28
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Orientation\IOrientation.cs,43
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Orientation\Orientation.cs,12
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\View\Orientation\OrientationHelper.cs,139
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\AutocompleteFilepathContext.cs,98
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\Bar.cs,269
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\BBar.cs,27
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\Button.cs,201
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\CheckBox.cs,215
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\CheckState.cs,23
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\ColorBar.cs,235
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\ColorModelStrategy.cs,167
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\ColorPicker.cs,370
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\ColorPicker16.cs,271
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\ColorPickerStyle.cs,25
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\ComboBox.cs,1008
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\ContentsChangedEventArgs.cs,25
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\DateField.cs,582
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\DatePicker.cs,323
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\DateTimeEventArgs.cs,36
Terminal.Gui,DesigniteProjects\Terminal.Gui\Terminal.Gui\Views\Dialog.cs,175
