Project,Implementation smell,Namespace,Class,File,Method,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluencePagePicker,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluencePagePicker.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceSearch,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceSearch.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceSearch,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceSearch.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceSearch,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceSearch.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceSearch,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceSearch.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceTreePicker,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceTreePicker.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceTreePicker,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceTreePicker.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceUpload,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceUpload.xaml.cs,UpdateSpaces,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceUpload,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceUpload.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceUpload,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceUpload.xaml.cs,Connect,
greenshot,Magic Number,Greenshot.Plugin.Confluence.Forms,ConfluenceUpload,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceUpload.xaml.cs,Connect,
greenshot,Magic Number,GreenshotConfluencePlugin.confluence,ConfluenceSoapServiceService,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Web References\confluence\Reference.cs,IsLocalFileSystemWebService,
greenshot,Missing Default,Greenshot.Plugin.Confluence.Forms,ConfluenceConfigurationForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceConfigurationForm.xaml.cs,Connect,
greenshot,Missing Default,Greenshot.Plugin.Confluence.Forms,ConfluencePagePicker,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluencePagePicker.xaml.cs,Connect,
greenshot,Missing Default,Greenshot.Plugin.Confluence.Forms,ConfluenceSearch,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceSearch.xaml.cs,Connect,
greenshot,Missing Default,Greenshot.Plugin.Confluence.Forms,ConfluenceTreePicker,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceTreePicker.xaml.cs,Connect,
greenshot,Missing Default,Greenshot.Plugin.Confluence.Forms,ConfluenceUpload,DesigniteProjects\greenshot\src\Greenshot.Plugin.Confluence\Forms\ConfluenceUpload.xaml.cs,Connect,
greenshot,Long Method,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Complex Method,Greenshot.Plugin.Jira,Log4NetLogger,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Log4NetLogger.cs,Write,
greenshot,Complex Method,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,JiraFilterBox_SelectedIndexChanged,
greenshot,Long Statement,Greenshot.Plugin.Jira,"AsyncMemoryCache<TKey,TResult>",DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\AsyncMemoryCache.cs,GetOrCreateInternalAsync,
greenshot,Long Statement,Greenshot.Plugin.Jira,"AsyncMemoryCache<TKey,TResult>",DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\AsyncMemoryCache.cs,GetOrCreateInternalAsync,
greenshot,Long Statement,Greenshot.Plugin.Jira,"AsyncMemoryCache<TKey,TResult>",DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\AsyncMemoryCache.cs,RemovedCallback,
greenshot,Long Statement,Greenshot.Plugin.Jira,"AsyncMemoryCache<TKey,TResult>",DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\AsyncMemoryCache.cs,UpdateCallback,
greenshot,Long Statement,Greenshot.Plugin.Jira,JiraConnector,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraConnector.cs,AttachAsync,
greenshot,Long Statement,Greenshot.Plugin.Jira,JiraDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraDestination.cs,ExportCapture,
greenshot,Long Statement,Greenshot.Plugin.Jira,JiraDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraDestination.cs,ExportCapture,
greenshot,Long Statement,Greenshot.Plugin.Jira,JiraMonitor,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\JiraMonitor.cs,MonitorTitleChangeEvent,
greenshot,Long Statement,Greenshot.Plugin.Jira,Log4NetLogger,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Log4NetLogger.cs,GetLogger,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,JiraFilterBox_SelectedIndexChanged,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Long Statement,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira,IssueTypeBitmapCache,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\IssueTypeBitmapCache.cs,IssueTypeBitmapCache,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,JiraForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\JiraForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Magic Number,Greenshot.Plugin.Jira.Forms,SettingsForm,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Forms\SettingsForm.cs,InitializeComponent,
greenshot,Missing Default,Greenshot.Plugin.Jira,Log4NetLogger,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Log4NetLogger.cs,Write,
greenshot,Missing Default,Greenshot.Plugin.Jira,Log4NetLogger,DesigniteProjects\greenshot\src\Greenshot.Plugin.Jira\Log4NetLogger.cs,IsLogLevelEnabled,
greenshot,Long Method,Greenshot.Plugin.Office.OfficeExport,OneNoteExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OneNoteExporter.cs,GetPages,
greenshot,Long Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Long Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Long Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToNewEmail,
greenshot,Long Method,Greenshot.Plugin.Office.OfficeExport,PowerpointExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\PowerpointExporter.cs,AddPictureToPresentation,
greenshot,Complex Method,Greenshot.Plugin.Office.Destinations,OutlookDestination,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\Destinations\OutlookDestination.cs,ExportCapture,
greenshot,Complex Method,Greenshot.Plugin.Office.OfficeExport,OneNoteExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OneNoteExporter.cs,GetPages,
greenshot,Complex Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
greenshot,Complex Method,Greenshot.Plugin.Office.OfficeExport,OutlookEmailExporter,DesigniteProjects\greenshot\src\Greenshot.Plugin.Office\OfficeExport\OutlookEmailExporter.cs,ExportToInspector,
